Profile: Function timing, sorted by time
Date:    Sun Jul 28 12:57:49 2002


Programmstatistik
-----------------
    2002 Jul 28 12:30 Befehlszeile: "C:\code\GePhex\bin\engine2"  
    Gesamtzeit: 257620,194 Millisekunden
    Zeit ausserhalb von Funktionen: 102,732 Millisekunden
    Aufruftiefe: 30
    Gesamtfunktionen: 4619
    Gesamtaufrufe: 55996062
    Funktionsabdeckung: 65,3%
    Berechneter Verwaltungsaufwand: 6
    Durchschnittlicher Aufwand: 6

Modulstatistik fuer engine2.exe
-------------------------------
    Zeit innerhalb des Moduls: 257517,462 Millisekunden
    100,0% Prozent im Modul
    4619 Funktionen im Modul
    Aufrufe im Modul: 55996062 
    Modulfunktionsabdeckung: 65,3%

        Funkt.        Funkt.+Unterfkt.      Anzahl
        Zeit     %         Zeit       %          Aufrufe  Funktion
------------------------------------------------------------------
     401,941   0,2     3830,898   1,5    95891 std::basic_streambuf<char,struct std::char_traits<char> >::sputn(char const *,int) (main.obj)
     399,238   0,2     1455,441   0,6    50765 std::operator==(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,char const *) (structreader.obj)
     383,394   0,1      532,703   0,2    24787 std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::begin(void) (scheduler.obj)
     379,381   0,1     3589,892   1,4   104151 std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::operator+=(char) (main.obj)
     379,359   0,1    15230,121   5,9     2765 utils::operator>>(class std::basic_istream<char,struct std::char_traits<char> > &,class utils::Buffer &) (bufferutils.obj)
     379,253   0,1      541,735   0,2    60118 std::numpunct<char>::thousands_sep(void) (structreader.obj)
     378,770   0,1      755,432   0,3    52213 utils::Buffer_streambuf::initInOutBuffer(int) (bufferstream.obj)
     376,125   0,1      586,394   0,2   124653 std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::iterator::iterator(struct list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::iterator::_Node *) (scheduler.obj)
     376,068   0,1      687,699   0,3   142858 std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Rep(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char,unsigned int) (sequencerstatusreceivernet.obj)
     373,618   0,1      539,732   0,2   109276 std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::iterator::operator*(void) (runtimesystem.obj)
     372,089   0,1     4284,796   1,7    43632 std::list<int,class std::allocator<int> >::pop_front(void) (runtimesystem.obj)
     361,112   0,1     3895,012   1,5    13543 std::map<struct std::pair<int,int>,class utils::Buffer,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::operator[](struct std::pair<int,int> const &) (controllvalueset.obj)
     360,796   0,1      571,407   0,2    87419 std::list<class IInput *,class std::allocator<class IInput *> >::empty(void) (runtimesystem.obj)
     359,261   0,1     4497,684   1,7    32784 renderer::RuntimeSystem::getControlBlock(class IModule *) (runtimesystem.obj)
     354,817   0,1      770,799   0,3   142062 utils::AutoPtr<class IInput>::operator*(void) (c_module.obj)
     354,587   0,1      531,761   0,2    99862 std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::iterator::operator!=(class std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::iterator const &) (scheduler.obj)
     354,585   0,1     2238,696   0,9    83143 std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::assign(char const *,unsigned int) (main.obj)
     349,200   0,1     1224,444   0,5    54643 std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Buynode(struct std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Node *,struct std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Node *) (runtimesystem.obj)
     347,210   0,1      347,210   0,1    96876 std::basic_streambuf<char,struct std::char_traits<char> >::pbump(int) (main.obj)
     346,567   0,1    20447,189   7,9    10928 ModuleStatisticsReceiverNet::modExecTimeSignal(int,double) (modulestatisticsreceivernet.obj)
     344,512   0,1     1056,203   0,4    50765 std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::compare(char const *) (structreader.obj)
     342,828   0,1      342,828   0,1   123370 std::char_traits<char>::copy(char *,char const *,unsigned int) (main.obj)
     336,096   0,1      336,096   0,1   197327 std::uncaught_exception(void) (uncaught.obj)
     330,974   0,1     3465,854   1,3    35457 std::_Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::find(int const &) (runtimesystem.obj)
     321,214   0,1     1416,199   0,5    44065 std::operator<(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &) (main.obj)
     317,981   0,1      317,981   0,1   152877 std::less<int>::operator()(int const &,int const &) (netdispatcher2.obj)
     315,924   0,1      315,924   0,1   142084 CType::getPointer(void) (c_type.obj)
     314,277   0,1     1135,776   0,4    43796 std::list<int,class std::allocator<int> >::_Buynode(struct std::list<int,class std::allocator<int> >::_Node *,struct std::list<int,class std::allocator<int> >::_Node *) (graphnode.obj)
     313,308   0,1     3804,528   1,5    24701 std::basic_ostream<char,struct std::char_traits<char> >::flush(void) (main.obj)
     309,612   0,1      309,612   0,1   116818 std::basic_streambuf<char,struct std::char_traits<char> >::egptr(void) (main.obj)
     308,845   0,1      308,845   0,1   150251 CInput::getData(void) (c_input.obj)
     304,084   0,1      304,084   0,1   194161 std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::_Acc::_Value(struct std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::_Node *) (scheduler.obj)
     301,692   0,1      301,692   0,1    19230 std::_Fgetc(char &,struct _iobuf *) (main.obj)
     300,817   0,1      791,308   0,3    99862 std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::end(void) (scheduler.obj)
     298,129   0,1      298,129   0,1   133799 std::basic_streambuf<char,struct std::char_traits<char> >::_Pninc(void) (main.obj)
     293,130   0,1     3633,105   1,4    94491 std::basic_istream<char,struct std::char_traits<char> >::sentry::sentry(class basic_istream<char,struct std::char_traits<char> >::sentry &,bool) (main.obj)
     289,186   0,1     3617,060   1,4     8458 std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char> > >::_Getifld(char *,class std::istreambuf_iterator<char,struct std::char_traits<char> > &,class std::istreambuf_iterator<char,struct std::char_traits<char> > &,int,class std::locale const &) (structreader.obj)
     287,170   0,1      438,837   0,2    75076 std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::iterator::operator++(void) (scheduler.obj)
     286,617   0,1      286,617   0,1   124064 std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::_Psum(char *,unsigned int) (main.obj)
     285,784   0,1      285,784   0,1   124676 std::char_traits<char>::compare(char const *,char const *,unsigned int) (main.obj)
     284,773   0,1      284,773   0,1   183711 std::ios_base::width(int) (main.obj)
     281,991   0,1      640,435   0,2    21854 renderer::ModuleControlBlock::timestamp(void) (runtimesystem.obj)
     281,488   0,1      281,488   0,1   138612 utils::`anonymous namespace'::max(int,int) (buffer.obj)
     281,272   0,1     4640,245   1,8    10928 std::basic_ostream<char,struct std::char_traits<char> >::operator<<(double) (modulestatisticsreceivernet.obj)
     278,812   0,1     1517,587   0,6    54636 std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> >::deallocate(void *,unsigned int) (runtimesystem.obj)
     277,401   0,1      606,353   0,2    54226 std::_Tree<struct std::pair<int,int>,struct std::pair<struct std::pair<int,int> const ,class utils::Buffer>,struct std::map<struct std::pair<int,int>,class utils::Buffer,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::_Kfn,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::_Key(struct std::_Tree<struct std::pair<int,int>,struct std::pair<struct std::pair<int,int> const ,class utils::Buffer>,struct std::map<struct std::pair<int,int>,class utils::Buffer,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::_Kfn,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::_Node *) (controllvalueset.obj)
     276,840   0,1      276,840   0,1   160585 std::_Widen(char,char *) (main.obj)
     276,250   0,1    40455,919  15,7    10863 model::Model::controlValueChanged(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,int,int,class utils::Buffer const &) (model.obj)
     272,273   0,1      799,759   0,3    70914 std::_Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::end(void) (runtimesystem.obj)
     268,660   0,1     8014,751   3,1    43712 renderer::ModuleControlBlock::activate(void) (runtimesystem.obj)
     268,369   0,1      268,369   0,1   141915 std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn::operator()(struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> > const &) (runtimesystem.obj)
     267,884   0,1      267,884   0,1   196697 std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Acc::_Value(struct std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Node *) (runtimesystem.obj)
     264,029   0,1      264,029   0,1   185568 std::_Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Value(struct std::_Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Node *) (runtimesystem.obj)
     261,818   0,1     1597,296   0,6    24514 utils::OBufferStream::~OBufferStream(void) (bufferstream.obj)
     259,767   0,1     2915,041   1,1    95616 std::list<class IInput *,class std::allocator<class IInput *> >::list<class IInput *,class std::allocator<class IInput *> >(class list<class IInput *,class std::allocator<class IInput *> >::allocator<class IInput *> const &) (c_output.obj)
     256,489   0,1      256,489   0,1   120204 renderer::ModuleControlBlock::isActive(void) (runtimesystem.obj)
     256,454   0,1      646,305   0,3    32322 std::basic_streambuf<char,struct std::char_traits<char> >::sgetc(void) (main.obj)
     249,782   0,1      249,782   0,1   108440 std::map<struct std::pair<int,int>,class utils::Buffer,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::_Kfn::operator()(struct std::pair<struct std::pair<int,int> const ,class utils::Buffer> const &) (controllvalueset.obj)
     249,301   0,1      308,364   0,1    49180 std::vector<class utils::AutoPtr<class IOutput>,class std::allocator<class utils::AutoPtr<class IOutput> > >::operator[](unsigned int) (runtimesystem.obj)
     244,637   0,1    13125,591   5,1    51591 std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,long) (sequencerstatusreceivernet.obj)
     241,268   0,1      241,268   0,1   130968 std::_Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::const_iterator::const_iterator(struct _Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::const_iterator::_Node *) (runtimesystem.obj)
     240,367   0,1     2880,278   1,1    24514 utils::OBufferStream::`vbase destructor'(void) (sequencerstatusreceivernet.obj)
     239,188   0,1      239,188   0,1   101021 renderer::ModuleControlBlock::module(void) (runtimesystem.obj)
     237,545   0,1      401,605   0,2    87420 utils::AutoPtr<class UpdateStrategy>::operator->(void) (c_module.obj)
     235,740   0,1     1025,307   0,4    27301 std::ios_base::~ios_base(void) (ios.obj)
     228,018   0,1     3461,296   1,3    43712 std::list<int,class std::allocator<int> >::push_back(int const &) (graphnode.obj)
     225,956   0,1    43022,365  16,7     2661 ModelControlSenderNet::commandReceived(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,class utils::Buffer const &) (modelcontrolsendernet.obj)
     225,578   0,1      571,268   0,2    43713 std::_Construct(class utils::AutoPtr<class renderer::ModuleControlBlock> *,class utils::AutoPtr<class renderer::ModuleControlBlock> const &) (runtimesystem.obj)
     224,985   0,1     1363,491   0,5    43708 std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> >::destroy(class utils::AutoPtr<class renderer::ModuleControlBlock> *) (runtimesystem.obj)
     223,583   0,1      999,284   0,4    43769 std::allocator<int>::deallocate(void *,unsigned int) (model.obj)
     221,161   0,1     5437,134   2,1    24515 net::ServerNetSocket::send(class utils::Buffer const &) (servernetsocket.obj)
     221,048   0,1     2394,957   0,9    43283 std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >(class basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &) (main.obj)
     220,370   0,1      697,948   0,3    82209 std::ios_base::operator!(void) (main.obj)
     218,092   0,1     1251,761   0,5    27309 std::ios_base::_Init(void) (ios.obj)
     218,065   0,1     2032,847   0,8    35457 std::_Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::lower_bound(int const &) (runtimesystem.obj)
     217,704   0,1      217,704   0,1   188055 std::char_traits<char>::assign(char &,char const &) (main.obj)
     217,127   0,1      318,291   0,1    21508 std::ios_base::operator void *(void) (dllloader.obj)
     215,867   0,1      884,368   0,3    51919 std::allocator<char>::deallocate(void *,unsigned int) (main.obj)
     212,279   0,1      279,883   0,1    32784 std::list<class IInput *,class std::allocator<class IInput *> >::const_iterator::operator!=(class std::list<class IInput *,class std::allocator<class IInput *> >::const_iterator const &) (c_output.obj)
     211,913   0,1      310,425   0,1    54236 std::less<struct std::pair<int,int> >::operator()(struct std::pair<int,int> const &,struct std::pair<int,int> const &) (graph.obj)
     210,900   0,1     1307,721   0,5    27190 utils::Buffer_streambuf::`scalar deleting destructor'(unsigned int) (bufferstream.obj)
     210,900   0,1     1307,721   0,5    27190 utils::Buffer_streambuf::`vector deleting destructor'(unsigned int) (bufferstream.obj)
     210,612   0,1      210,612   0,1    87419 std::list<class IInput *,class std::allocator<class IInput *> >::size(void) (runtimesystem.obj)
     210,270   0,1      210,270   0,1   124653 std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::const_iterator::const_iterator(struct list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::const_iterator::_Node *) (scheduler.obj)
     209,017   0,1     2123,446   0,8    60118 std::numpunct<char>::do_grouping(void) (structreader.obj)
     208,681   0,1      208,681   0,1   123222 std::char_traits<char>::to_char_type(int const &) (main.obj)
     205,910   0,1     2224,735   0,9    24515 utils::Buffer::operator+(class utils::Buffer const &) (buffer.obj)
     205,081   0,1      205,081   0,1    99875 std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::_Acc::_Next(struct std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::_Node *) (scheduler.obj)
     204,514   0,1      204,514   0,1    57376 utils::AutoPtr<class IOutput>::c_ptr(void) (c_module.obj)
     204,434   0,1     1491,696   0,6    27304 std::basic_streambuf<char,struct std::char_traits<char> >::basic_streambuf<char,struct std::char_traits<char> >(void) (main.obj)
     202,941   0,1     3601,282   1,4    43713 std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::push_front(class utils::AutoPtr<class renderer::ModuleControlBlock> const &) (runtimesystem.obj)
     202,727   0,1      202,727   0,1    94839 std::ostreambuf_iterator<char,struct std::char_traits<char> >::operator*(void) (sequencerstatusreceivernet.obj)
     199,447   0,1      199,447   0,1    21854 std::max_element(int const *,int const *) (runtimesystem.obj)
     192,863   0,1      394,745   0,2    32602 std::_Tree<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >,struct std::pair<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const ,class utils::AutoPtr<class model::Graph> >,struct std::map<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >,class utils::AutoPtr<class model::Graph>,struct std::less<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > >,class std::allocator<class utils::AutoPtr<class model::Graph> > >::_Kfn,struct std::less<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > >,class std::allocator<class utils::AutoPtr<class model::Graph> > >::_Key(struct std::_Tree<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >,struct std::pair<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const ,class utils::AutoPtr<class model::Graph> >,struct std::map<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >,class utils::AutoPtr<class model::Graph>,struct std::less<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > >,class std::allocator<class utils::AutoPtr<class model::Graph> > >::_Kfn,struct std::less<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > >,class std::allocator<class utils::AutoPtr<class model::Graph> > >::_Node *) (model.obj)
     191,449   0,1     6077,404   2,4    43708 std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::pop_front(void) (runtimesystem.obj)
     191,061   0,1      191,061   0,1    62588 std::basic_ios<char,struct std::char_traits<char> >::fill(void) (main.obj)
     188,481   0,1      188,481   0,1    79636 std::basic_streambuf<char,struct std::char_traits<char> >::setp(char *,char *) (main.obj)
     187,968   0,1     2187,199   0,8    10868 std::_Tree<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >,struct std::pair<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const ,class utils::AutoPtr<class model::Graph> >,struct std::map<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >,class utils::AutoPtr<class model::Graph>,struct std::less<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > >,class std::allocator<class utils::AutoPtr<class model::Graph> > >::_Kfn,struct std::less<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > >,class std::allocator<class utils::AutoPtr<class model::Graph> > >::find(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &) (model.obj)
     187,784   0,1   195657,833  76,0    11145 renderer::Renderer::run(void) (renderer.obj)
     186,402   0,1     1138,506   0,4    43708 std::_Destroy(class utils::AutoPtr<class renderer::ModuleControlBlock> *) (runtimesystem.obj)
     185,178   0,1      185,178   0,1    79848 std::basic_streambuf<char,struct std::char_traits<char> >::setg(char *,char *,char *) (main.obj)
     181,867   0,1     1699,446   0,7    54635 std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Freenode(struct std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Node *) (runtimesystem.obj)
     177,666   0,1     6683,246   2,6     8408 std::basic_istream<char,struct std::char_traits<char> >::operator>>(int &) (structreader.obj)
     177,174   0,1      177,174   0,1    99862 std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::iterator::operator==(class std::list<struct engine::TaskControlBlock *,class std::allocator<struct engine::TaskControlBlock *> >::iterator const &) (scheduler.obj)
     176,922   0,1      952,105   0,4    43708 utils::AutoPtr<class renderer::ModuleControlBlock>::`scalar deleting destructor'(unsigned int) (runtimesystem.obj)
     174,220   0,1     1199,527   0,5    27301 std::basic_ios<char,struct std::char_traits<char> >::~basic_ios<char,struct std::char_traits<char> >(void) (main.obj)
     173,845   0,1      244,171   0,1    43808 std::allocator<int>::destroy(int *) (model.obj)
     173,667   0,1      742,925   0,3    54651 std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> >::_Charalloc(unsigned int) (runtimesystem.obj)
     172,653   0,1     1171,261   0,5    43632 std::list<int,class std::allocator<int> >::_Freenode(struct std::list<int,class std::allocator<int> >::_Node *) (model.obj)
     172,058   0,1     1464,548   0,6    27305 std::basic_ios<char,struct std::char_traits<char> >::init(class std::basic_streambuf<char,struct std::char_traits<char> > *,bool) (main.obj)
     171,209   0,1      171,209   0,1    87424 std::list<int,class std::allocator<int> >::const_iterator::_Mynode(void) (model.obj)
     171,105   0,1      171,105   0,1    98347 std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::size(void) (runtimesystem.obj)
     170,293   0,1     2293,740   0,9    60118 std::numpunct<char>::grouping(void) (structreader.obj)
     169,610   0,1      266,829   0,1    27301 std::ios_base::_Tidy(void) (ios.obj)
     169,309   0,1      169,309   0,1    67863 std::_Tree<struct std::pair<int,int>,struct std::pair<struct std::pair<int,int> const ,class utils::Buffer>,struct std::map<struct std::pair<int,int>,class utils::Buffer,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::_Kfn,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::_Value(struct std::_Tree<struct std::pair<int,int>,struct std::pair<struct std::pair<int,int> const ,class utils::Buffer>,struct std::map<struct std::pair<int,int>,class utils::Buffer,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::_Kfn,struct std::less<struct std::pair<int,int> >,class std::allocator<class utils::Buffer> >::_Node *) (model.obj)
     164,060   0,1      164,060   0,1    87420 utils::AutoPtr<class UpdateStrategy>::c_ptr(void) (c_module.obj)
     162,482   0,1      162,482   0,1    60118 std::numpunct<char>::do_thousands_sep(void) (structreader.obj)
     160,857   0,1      265,152   0,1    54636 std::list<class utils::AutoPtr<class renderer::ModuleControlBlock>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::iterator::operator++(void) (runtimesystem.obj)
     160,084   0,1      210,117   0,1    43653 std::_Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Root(void) (runtimesystem.obj)
     159,181   0,1      159,181   0,1    51908 IModule::getID(void) (runtimesystem.obj)
     159,052   0,1      159,052   0,1    94839 std::ostreambuf_iterator<char,struct std::char_traits<char> >::operator++(void) (sequencerstatusreceivernet.obj)
     157,950   0,1      735,126   0,3    52024 std::allocator<char>::allocate(unsigned int,void const *) (main.obj)
     157,475   0,1      351,587   0,1    27349 std::basic_streambuf<char,struct std::char_traits<char> >::_Init(void) (main.obj)
     157,390   0,1      229,578   0,1    43632 std::list<int,class std::allocator<int> >::iterator::operator++(void) (model.obj)
     156,725   0,1    10863,291   4,2     2667 renderer::RuntimeSystem::setInputValue(int,int,class utils::Buffer const &,class IControlValueReceiver *) (runtimesystem.obj)
     152,953   0,1      750,114   0,3    44940 std::operator==(class std::istreambuf_iterator<char,struct std::char_traits<char> > const &,class std::istreambuf_iterator<char,struct std::char_traits<char> > const &) (structreader.obj)
     152,090   0,1      605,782   0,2    10928 renderer::ModuleStatisticsReceiverWrapper::ModuleStatisticsReceiverWrapper(class IModuleStatisticsSmartReceiver *,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &) (renderer.obj)
     151,178   0,1     4218,113   1,6     8196 COutput::getConnectedInputs(void) (c_output.obj)
     150,310   0,1      150,310   0,1    68242 std::_Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::iterator::operator==(class std::_Tree<int,struct std::pair<int const ,class utils::AutoPtr<class renderer::ModuleControlBlock> >,struct std::map<int,class utils::AutoPtr<class renderer::ModuleControlBlock>,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::_Kfn,struct std::less<int>,class std::allocator<class utils::AutoPtr<class renderer::ModuleControlBlock> > >::iterator const &) (runtimesystem.obj)
     150,006   0,1      150,006   0,1    83880 std::basic_streambuf<char,struct std::char_traits<char> >::_Gninc(void) (main.obj)
     147,609   0,1      836,495   0,3    27190 utils::Buffer_streambuf::~Buffer_streambuf(void) (bufferstream.obj)
     146,906   0,1    21844,027   8,5    10928 model::Model::modExecTimeSignal(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,int,double) (model.obj)
     146,833   0,1      146,833   0,1    51660 std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Ifmt(char *,char,int) (sequencerstatusreceivernet.obj)
     144,973   0,1     1071,407   0,4    13553 std::basic_ostream<char,struct std::char_traits<char> >::write(char const *,int) (bufferutils.obj)
     142,779   0,1      142,779   0,1    94491 std::basic_istream<char,struct std::char_traits<char> >::sentry::operator bool(void) (main.obj)
     142,610   0,1     3970,386   1,5     8408 std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char> > >::do_get(class std::istreambuf_iterator<char,struct std::char_traits<char> >,class std::istreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,int &,long &) (structreader.obj)
     142,426   0,1     2101,346   0,8    27190 utils::Buffer_streambuf::Buffer_streambuf(class Buffer_streambuf::Buffer &) (bufferstream.obj)
